version,classpath,LOC,LOC_TOUCHED,REVS,FIXES,AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE,WEIGHTED_AGE,COMMENT_LINES,NESTING_DEPTH,DECISION_POINTS,nsmells,DISTINCT_SMELL_TYPES,BUGGY
"1.5.3","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java",26,0,0,0,0,0,0,0.000000,0,0,0.000000,329,323,164.500000,264,264.000000,22,2,4,"7",2,"NO"
"1.5.3","lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java",376,0,0,6,0,0,0,0.000000,0,0,0.000000,1539,434,45.264706,873,469.987055,130,2,38,"17",5,"YES"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,1084,434,90.333333,873,730.363636,18,1,1,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java",56,0,0,0,0,0,0,0.000000,0,0,0.000000,344,323,114.666667,438,418.468085,18,1,3,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java",66,0,0,1,0,0,0,0.000000,0,0,0.000000,18,12,9.000000,228,224.778947,17,1,3,"2",1,"YES"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java",107,0,0,0,0,0,0,0.000000,0,0,0.000000,840,434,120.000000,608,511.656805,18,2,8,"3",3,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java",9,0,0,0,0,0,0,0.000000,0,0,0.000000,1153,434,88.692308,873,780.064000,38,0,0,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,844,434,120.571429,608,556.947368,21,1,2,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java",56,0,0,1,0,0,0,0.000000,0,0,0.000000,856,434,142.666667,608,545.263736,18,1,3,"2",2,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java",85,0,0,0,0,0,0,0.000000,0,0,0.000000,904,434,129.142857,607,555.130952,20,2,4,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java",139,0,0,0,0,0,0,0.000000,0,0,0.000000,927,434,115.875000,607,567.397196,23,2,9,"2",2,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java",62,0,0,0,0,0,0,0.000000,0,0,0.000000,877,434,146.166667,608,578.663158,18,1,3,"2",2,"YES"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/Main.java",63,0,0,1,0,0,0,0.000000,0,0,0.000000,984,434,57.882353,672,607.887324,24,2,6,"1",1,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java",85,80,1,0,1,74,74,74.000000,68,68,68.000000,93,73,31.000000,214,97.416667,32,3,9,"0",0,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java",92,0,0,0,0,0,0,0.000000,0,0,0.000000,819,434,117.000000,608,439.488372,25,5,9,"1",1,"YES"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java",86,0,0,0,0,0,0,0.000000,0,0,0.000000,328,323,164.000000,281,281.000000,18,2,8,"6",3,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java",49,0,0,0,0,0,0,0.000000,0,0,0.000000,857,434,107.125000,648,625.357143,20,3,5,"1",1,"NO"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/Util.java",78,0,0,0,0,0,0,0.000000,0,0,0.000000,1153,434,88.692308,873,648.518018,35,3,6,"6",3,"YES"
"1.5.3","lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java",47,0,0,0,0,0,0,0.000000,0,0,0.000000,890,434,127.142857,607,553.654206,21,1,3,"4",3,"NO"
"1.5.3","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java",9,0,0,0,0,0,0,0.000000,0,0,0.000000,1146,434,127.333333,873,844.500000,18,0,0,"0",0,"NO"
"1.5.3","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java",349,32,1,6,1,26,26,26.000000,20,20,20.000000,1508,434,34.272727,873,657.575193,62,4,73,"8",2,"NO"
"1.5.3","lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java",47,0,0,0,0,0,0,0.000000,0,0,0.000000,1146,434,127.333333,873,848.198777,22,2,6,"7",5,"NO"
"1.5.3","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java",21,0,0,0,0,0,0,0.000000,0,0,0.000000,401,323,133.666667,258,252.885714,37,0,0,"0",0,"NO"
"1.5.3","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java",69,0,0,0,0,0,0,0.000000,0,0,0.000000,323,323,323.000000,258,258.000000,57,2,7,"0",0,"NO"
"1.5.3","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java",21,0,0,0,0,0,0,0.000000,0,0,0.000000,401,323,133.666667,258,252.885714,37,0,0,"0",0,"NO"
"1.5.3","lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java",32,0,0,0,0,0,0,0.000000,0,0,0.000000,401,323,133.666667,258,251.790698,37,1,1,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java",38,0,0,0,0,0,0,0.000000,0,0,0.000000,769,434,256.333333,611,611.000000,28,2,4,"4",2,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java",28,0,0,1,0,0,0,0.000000,0,0,0.000000,808,434,115.428571,754,648.982301,22,1,2,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java",194,0,0,0,0,0,0,0.000000,0,0,0.000000,801,434,133.500000,611,438.728235,42,1,7,"21",5,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java",161,0,0,0,0,0,0,0.000000,0,0,0.000000,801,434,133.500000,611,461.431102,41,1,8,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java",20,0,0,0,0,0,0,0.000000,0,0,0.000000,341,323,170.500000,410,410.000000,28,0,0,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java",27,0,0,1,0,0,0,0.000000,0,0,0.000000,804,434,134.000000,754,685.281250,22,1,2,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java",19,0,0,0,0,0,0,0.000000,0,0,0.000000,366,323,122.000000,410,399.826087,22,1,2,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java",165,0,0,0,0,0,0,0.000000,0,0,0.000000,773,434,193.250000,611,567.592058,70,2,11,"11",6,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java",324,0,0,1,0,0,0,0.000000,0,0,0.000000,407,323,101.750000,359,348.687042,36,4,41,"49",11,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1106,434,122.888889,885,835.869159,22,0,0,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java",95,0,0,3,0,0,0,0.000000,0,0,0.000000,851,434,85.100000,772,591.255385,91,1,4,"3",2,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java",79,0,0,0,0,0,0,0.000000,0,0,0.000000,830,434,92.222222,711,659.493827,22,3,6,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java",40,0,0,2,0,0,0,0.000000,0,0,0.000000,1195,434,99.583333,885,791.415929,18,1,1,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java",63,0,0,3,0,0,0,0.000000,0,0,0.000000,1299,434,76.411765,885,747.240602,19,2,7,"9",2,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java",182,0,0,6,0,0,0,0.000000,0,0,0.000000,1518,434,44.647059,885,734.330402,43,2,20,"11",3,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java",66,0,0,2,0,0,0,0.000000,0,0,0.000000,795,434,132.500000,711,544.587912,28,1,3,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java",274,0,0,1,0,0,0,0.000000,0,0,0.000000,366,323,61.000000,437,212.316369,90,2,14,"12",5,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java",34,0,0,3,0,0,0,0.000000,0,0,0.000000,1382,434,65.809524,885,810.324226,19,1,1,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java",48,0,0,1,0,0,0,0.000000,0,0,0.000000,1288,434,75.764706,885,796.819843,21,0,0,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,767,434,191.750000,711,707.700000,18,1,1,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java",101,0,0,1,0,0,0,0.000000,0,0,0.000000,1256,434,69.777778,885,792.040241,23,2,8,"9",6,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java",68,0,0,0,0,0,0,0.000000,0,0,0.000000,331,323,165.500000,359,359.000000,22,1,1,"15",6,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java",198,0,0,0,0,0,0,0.000000,0,0,0.000000,357,323,119.000000,384,383.157303,77,3,14,"8",5,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java",45,0,0,0,0,0,0,0.000000,0,0,0.000000,351,323,117.000000,402,400.800000,24,2,4,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java",44,0,0,0,0,0,0,0.000000,0,0,0.000000,384,323,76.800000,402,394.296296,36,1,1,"3",3,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java",268,0,0,0,0,0,0,0.000000,0,0,0.000000,495,323,61.875000,402,395.103837,77,3,27,"11",7,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java",139,0,0,0,0,0,0,0.000000,0,0,0.000000,385,323,77.000000,402,396.696000,61,4,24,"10",6,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java",65,0,0,0,0,0,0,0.000000,0,0,0.000000,365,323,121.666667,402,395.058824,58,2,2,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java",107,0,0,1,0,0,0,0.000000,0,0,0.000000,372,323,93.000000,402,396.957447,55,6,15,"6",3,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java",212,0,0,0,0,0,0,0.000000,0,0,0.000000,334,323,167.000000,394,394.000000,105,3,23,"18",7,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java",22,0,0,0,0,0,0,0.000000,0,0,0.000000,348,323,174.000000,384,384.000000,22,1,3,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java",126,0,0,0,0,0,0,0.000000,0,0,0.000000,393,323,98.250000,402,401.636364,100,5,20,"9",3,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java",11,0,0,1,0,0,0,0.000000,0,0,0.000000,1118,434,101.636364,885,723.628743,39,0,0,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java",191,0,0,0,0,0,0,0.000000,0,0,0.000000,438,323,109.500000,402,384.352113,41,3,20,"11",6,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java",54,0,0,0,0,0,0,0.000000,0,0,0.000000,779,434,194.750000,718,713.379310,22,2,3,"2",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java",82,0,0,0,0,0,0,0.000000,0,0,0.000000,16,16,16.000000,86,86.000000,64,2,6,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java",110,0,0,1,0,0,0,0.000000,0,0,0.000000,383,323,63.833333,437,393.758772,25,1,3,"2",1,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java",112,0,0,5,0,0,0,0.000000,0,0,0.000000,1342,434,58.347826,885,626.734177,28,3,7,"5",4,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java",68,0,0,4,0,0,0,0.000000,0,0,0.000000,1311,434,69.000000,885,698.468647,18,1,4,"2",2,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java",111,0,0,0,0,0,0,0.000000,0,0,0.000000,338,323,112.666667,437,431.491803,46,2,7,"6",3,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java",27,0,0,0,0,0,0,0.000000,0,0,0.000000,1074,434,119.333333,885,818.198795,18,0,0,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java",10,0,0,0,0,0,0,0.000000,0,0,0.000000,793,434,158.600000,772,731.543478,55,0,0,"7",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java",45,0,0,0,0,0,0,0.000000,0,0,0.000000,1138,434,103.454545,885,850.752049,19,2,3,"1",1,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java",26,0,0,0,0,0,0,0.000000,0,0,0.000000,329,323,164.500000,276,276.000000,22,2,4,"7",2,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java",386,10,1,7,1,10,10,10.000000,10,10,10.000000,1542,434,44.057143,885,478.150883,130,5,41,"17",5,"YES"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java",47,0,0,1,0,0,0,0.000000,0,0,0.000000,1117,434,101.545455,885,644.580488,46,1,2,"3",2,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,1122,434,112.200000,885,671.664234,31,0,0,"0",0,"NO"
"1.5.4","lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java",80,0,0,1,0,0,0,0.000000,0,0,0.000000,1132,434,80.857143,885,825.413580,25,3,10,"6",2,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1077,434,134.625000,885,874.230769,18,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java",274,0,0,6,0,0,0,0.000000,0,0,0.000000,1505,434,34.204545,885,769.462732,84,4,54,"10",4,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java",5,0,0,1,0,0,0,0.000000,0,0,0.000000,1089,434,121.000000,885,817.658120,21,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java",5,0,0,1,0,0,0,0.000000,0,0,0.000000,1126,434,112.600000,885,793.677419,24,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java",4,0,0,0,0,0,0,0.000000,0,0,0.000000,1111,434,123.444444,885,829.333333,19,0,0,"1",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java",136,0,0,4,0,0,0,0.000000,0,0,0.000000,1305,434,50.192308,885,802.229773,45,2,20,"0",0,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java",5,0,0,0,0,0,0,0.000000,0,0,0.000000,1067,434,152.428571,885,872.032258,19,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java",4,0,0,0,0,0,0,0.000000,0,0,0.000000,1083,434,135.375000,885,863.920000,19,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java",552,0,0,9,0,0,0,0.000000,0,0,0.000000,1453,434,36.325000,885,718.061959,73,12,140,"83",11,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java",6,0,0,0,0,0,0,0.000000,0,0,0.000000,1108,434,110.800000,885,815.233083,22,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java",12,0,0,1,0,0,0,0.000000,0,0,0.000000,1104,434,100.363636,885,824.666667,25,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java",76,0,0,7,0,0,0,0.000000,0,0,0.000000,1408,434,45.419355,885,765.550538,24,2,7,"11",4,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java",101,0,0,4,0,0,0,0.000000,0,0,0.000000,1340,434,49.629630,885,775.454039,25,2,11,"10",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,1099,434,109.900000,885,839.846154,22,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java",10,0,0,2,0,0,0,0.000000,0,0,0.000000,1104,434,100.363636,885,817.780142,21,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java",402,0,0,11,0,0,0,0.000000,0,0,0.000000,1512,434,36.878049,885,733.358860,69,12,88,"56",12,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/Protocol.java",320,0,0,2,0,0,0,0.000000,0,0,0.000000,1297,434,54.041667,885,825.253404,71,3,42,"35",4,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/Schema.java",1123,0,0,12,0,0,0,0.000000,0,0,0.000000,1493,434,27.145455,885,729.063158,221,9,181,"226",20,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java",9,0,0,1,0,0,0,0.000000,0,0,0.000000,1055,434,131.875000,885,857.180328,22,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java",168,0,0,0,0,0,0,0.000000,0,0,0.000000,368,323,122.666667,276,273.275109,40,3,19,"10",5,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/Codec.java",16,0,0,0,0,0,0,0.000000,0,0,0.000000,1106,434,100.545455,885,756.494253,32,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java",16,0,0,1,0,0,0,0.000000,0,0,0.000000,1087,434,90.583333,885,798.825503,21,0,0,"1",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java",13,0,0,0,0,0,0,0.000000,0,0,0.000000,1047,434,149.571429,885,875.543689,18,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java",275,0,0,6,0,0,0,0.000000,0,0,0.000000,1295,434,47.962963,885,706.389115,94,2,19,"7",4,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java",40,0,0,0,0,0,0,0.000000,0,0,0.000000,359,323,89.750000,597,562.829268,29,1,1,"3",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java",261,0,0,2,0,0,0,0.000000,0,0,0.000000,969,434,60.562500,619,511.127698,71,3,27,"10",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java",50,0,0,1,0,0,0,0.000000,0,0,0.000000,32,15,10.666667,158,119.063694,18,1,3,"5",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java",97,0,0,1,0,0,0,0.000000,0,0,0.000000,395,323,56.428571,597,524.147335,31,1,6,"5",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java",169,0,0,2,0,0,0,0.000000,0,0,0.000000,1258,434,59.904762,885,742.648246,50,3,14,"15",8,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java",35,0,0,0,0,0,0,0.000000,0,0,0.000000,1141,434,81.500000,885,729.175373,19,1,1,"3",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java",53,0,0,0,0,0,0,0.000000,0,0,0.000000,339,323,169.500000,597,597.000000,22,2,5,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java",12,0,0,0,0,0,0,0.000000,0,0,0.000000,333,323,166.500000,359,359.000000,29,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java",30,0,0,2,0,0,0,0.000000,0,0,0.000000,1205,434,80.333333,885,810.985437,19,1,1,"2",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java",4,0,0,1,0,0,0,0.000000,0,0,0.000000,1107,434,123.000000,885,858.519231,19,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java",160,0,0,7,0,0,0,0.000000,0,0,0.000000,1023,434,44.478261,739,625.719409,28,12,45,"24",8,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1105,434,110.500000,885,863.830189,18,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java",27,0,0,3,0,0,0,0.000000,0,0,0.000000,877,434,109.625000,831,753.207692,21,1,3,"4",2,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java",12,0,0,1,0,0,0,0.000000,0,0,0.000000,1090,434,121.111111,885,861.829060,22,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java",18,0,0,2,0,0,0,0.000000,0,0,0.000000,1167,434,106.090909,885,842.075758,21,1,3,"6",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java",65,0,0,3,0,0,0,0.000000,0,0,0.000000,1283,434,58.318182,885,816.097561,30,2,9,"4",2,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1091,434,136.375000,885,880.172414,23,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java",75,0,0,0,0,0,0,0.000000,0,0,0.000000,45,45,45.000000,198,198.000000,45,2,6,"1",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java",375,0,0,2,0,0,0,0.000000,0,0,0.000000,987,434,70.500000,781,671.047619,47,5,42,"3",2,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java",84,0,0,0,0,0,0,0.000000,0,0,0.000000,92,45,30.666667,198,197.913514,234,1,7,"5",2,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java",154,0,0,1,0,0,0,0.000000,0,0,0.000000,1012,434,84.333333,810,694.875874,27,3,15,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java",94,0,0,0,0,0,0,0.000000,0,0,0.000000,439,323,87.800000,569,366.046875,200,1,6,"4",3,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java",647,0,0,0,0,0,0,0.000000,0,0,0.000000,938,434,85.272727,810,589.082877,247,6,63,"50",9,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java",152,0,0,2,0,0,0,0.000000,0,0,0.000000,1005,434,77.307692,808,722.879167,35,1,2,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java",207,0,0,3,0,0,0,0.000000,0,0,0.000000,1003,434,71.642857,781,637.366577,56,3,16,"2",1,"YES"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java",363,0,0,2,0,0,0,0.000000,0,0,0.000000,987,434,89.727273,828,656.670330,134,4,35,"16",4,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java",188,0,0,1,0,0,0,0.000000,0,0,0.000000,966,434,74.307692,808,759.826087,29,2,11,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java",126,0,0,0,0,0,0,0.000000,0,0,0.000000,83,45,41.500000,198,198.000000,60,3,11,"4",4,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java",7,0,0,0,0,0,0,0.000000,0,0,0.000000,1030,434,128.750000,885,873.793651,24,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java",40,0,0,0,0,0,0,0.000000,0,0,0.000000,1166,434,89.692308,885,821.177984,220,1,1,"2",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java",30,0,0,0,0,0,0,0.000000,0,0,0.000000,1251,434,78.187500,885,826.765612,219,0,0,"0",0,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java",36,0,0,0,0,0,0,0.000000,0,0,0.000000,847,434,169.400000,781,770.228571,24,1,3,"1",1,"NO"
"1.5.4","lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java",346,0,0,0,0,0,0,0.000000,0,0,0.000000,961,434,87.363636,741,566.276471,68,9,80,"48",7,"NO"
